id,title,author,isbn,annual circs
481,Graceful simplicity :,"Segal, Jerome M.,",9780805056792,1
482,"Gracias, the Thanksgiving turkey /","Cowley, Joy.",9780590469760,1
483,Grandma's cat /,"Ketteman, Helen",9780395730942,1
484,The grass crown /,"McCullough, Colleen,",9780688093693,1
485,Graveyards of the dinosaurs: what it's like to discover prehistoric creatures /,"Tanaka, Shelley,",9780786803750,1
486,Great northern diver :,"Esbensen, Barbara Juster.",9780316249546,1
487,The great pumpkin switch /,"McDonald, Megan",9780531054505,1
488,Greek islands cooking /,"Mark, Theonie.",9780316546232,1
489,Greek myths for young children /,"Williams, Marcia.",9781564021151,1
490,The grey lady and the strawberry snatcher /,"Bang, Molly.",9780027081404,1
491,The grief recovery handbook :,"James, John W.",9780060192792,1
492,"Guess who's coming, Jesse Bear /","Carlstrom, Nancy White.",9780689807022,1
493,Guilty as sin /,"Hoag, Tami.",9780553099591,1
494,Guilty pleasures /,"Sanders, Lawrence,",9780399143656,1
495,Gulls--gulls--gulls /,"Gibbons, Gail.",9780823413232,1
496,Gus and Grandpa and the two-wheeled bike /,"Mills, Claudia.",9780374328214,1
497,The hacienda  :,"St Aubin de Terán, Lisa,",9780316816342,1
498,The hammer of Eden :,"Follett, Ken.",9780609603086,1
499,Hand rhymes /,"Brown, Marc Tolon.",9780525442011,1
500,Handsigns :,"Fain, Kathleen.",9780811803106,1
501,Handsigns :,"Fain, Kathleen.",9780811803106,1
502,The hanging valley :,"Robinson, Peter,",9780684193939,1
504,Harold and Chester in scared silly :,"Howe, James,",9780688076665,1
505,"Harriet, the spy /","Fitzhugh, Louise.",9780385327831,1
506,Harriet's hare /,"King-Smith, Dick.",9780517598306,1
507,The Harrogate secret /,"Cookson, Catherine.",9780816146673,1
508,Harry's pony /,"Porte, Barbara Ann.",9780688148256,1
509,Harvest /,"Gerritsen, Tess.",9780671553012,1
510,Harvey Penick's little red book :,"Penick, Harvey.",9780671759926,1
511,Harvey Slumfenburger's Christmas present /,"Burningham, John.",9781564022462,1
512,Hattie and the fox /,"Fox, Mem,",9780027354706,1
514,Helen Keller :,"Herrmann, Dorothy.",9780679443544,1
515,"Hello, red fox /","Carle, Eric.",9780689817755,1
516,Helter skelter:,"Bugliosi, Vincent.",9780393087000,1
517,Here is the Arctic winter /,"Dunphy, Madeleine.",9781562823368,1
518,Here on Earth /,"Hoffman, Alice.",9780399143137,1
519,Here on Earth /,"Hoffman, Alice.",9780399143137,1
520,Hershel and the Hanukkah goblins /,"Kimmel, Eric A.",9780823407699,1
521,Hey Diddle Diddle and other funny poems /,"Caldecott, Randolph,",9780517163313,1
522,"Hi, cat! /","Keats, Ezra Jack.",9780020441205,1
523,The hidden life of dogs /,"Thomas, Elizabeth Marshall,",9780395669587,1
524,Hideaway /,"Koontz, Dean R.",9780399136733,1
525,The high hills /,"Barklem, Jill.",9780399222719,1
526,The high king /,"Alexander, Lloyd.",9780805011142,1
527,A history of the devil /,"Messadié, Gérald.",9781568360812,1
528,Hocus :,"Burke, Jan.",9780684803449,1
531,Home building and woodworking in Colonial America /,"Wilbur, C. Keith,",9781564400192,1
532,Home for a bunny /,"Brown, Margaret Wise,",9780307105462,1
533,Homeport /,"Roberts, Nora.",9780399143878,1
534,Homeport /,"Roberts, Nora.",9780786214266,1
535,Homer Price /,"McCloskey, Robert,",9780670377299,1
536,The honey makers /,"Gibbons, Gail.",9780688113865,1
537,Hooray for Grandma Jo! /,"McKean, Thomas.",9780517578421,1
538,"Hopscotch, hangman, hot potato, and ha, ha, ha :","Maguire, Jack.",9780671763329,1
539,The horse whisperer /,"Evans, Nicholas,",9780786204991,1
540,Hotel du Lac /,"Brookner, Anita.",9780394542157,1
541,Hotel Pastis :,"Mayle, Peter.",9780679402299,1
542,The hours /,"Cunningham, Michael,",9780374172893,1
543,The house of the spirits /,"Allende, Isabel.",9780816139941,1
544,How big is the ocean? :,,9780783508979,1
545,How do you lift a lion? /,"Wells, Robert E.",9780807534199,1
546,How I spent my summer vacation /,"Teague, Mark.",9780517599983,1
547,How Smudge came /,"Gregory, Nan.",9780889951433,1
548,How to administer an estate :,"Christianson, Stephen G.",9780806514048,1
549,How to be a friend :,"Brown, Laurene Krasny.",9780316109130,1
550,How to be cool in the third grade /,"Duffey, Betsy.",9780670847983,1
551,"How to behave so your children will, too! /","Severe, Sal.",9780965301206,1
552,How to make holiday pop-ups /,"Irvine, Joan,",9780688136086,1
553,How to read a poem :,"Hirsch, Edward.",9780151004195,1
554,How to spot a fox /,"Henry, J. David,",9781881527183,1
555,How to take your grandmother to the museum /,"Wyse, Lois.",9780761109907,1
556,How to write and illustrate children's books and get them published! /,,9780891342649,1
557,How we crossed the West :,"Schanzer, Rosalyn.",9780792237389,1
558,"Howl, and other poems /","Ginsberg, Allen,",9780872860179,1
559,Howl's moving castle /,"Jones, Diana Wynne.",9780688062330,1
560,Howliday Inn /,"Howe, James,",9780689308468,1
561,Human wishes /,"Hass, Robert.",9780880012126,1
562,"Humphrey, the lost whale :","Tokuda, Wendy.",9780893462703,1
563,The hundred days /,"O'Brian, Patrick,",9780393046748,1
564,The hundred dresses /,"Estes, Eleanor,",9780156423502,1
565,Hush money /,"Parker, Robert B.,",9780399144585,1
566,I am a home schooler /,"Voetberg, Julie.",9780807534410,1
567,I am Rosa Parks /,"Parks, Rosa,",9780803712065,1
568,"""I don't care!"" said the bear /","West, Colin.",9781564028075,1
569,I don't want to go back to school /,"Russo, Marisabina.",9780688046026,1
570,I have lived a thousand years :,"Jackson, Livia Bitton.",9780689810220,1
571,I like it when--- /,"Murphy, Mary,",9780152000394,1
572,I love animals /,"McDonnell, Flora.",9781564023872,1
574,I love spring /,"Kroll, Steven.",9780823406340,1
575,"I love you, Blue Kangaroo! /","Chichester Clark, Emma.",9780385326384,1
576,I never promised you a rose garden /,"Greenberg, Joanne.",9780451087379,1
577,"I scream, you scream :","Morrison, Lillian.",9780874834956,1
578,I spy fantasy :,"Wick, Walter.",9780590462952,1
579,I spy super challenger! :,"Wick, Walter.",9780590341288,1
580,I touch /,"Oxenbury, Helen",9781564025500,1
582,I'll be seeing you :,"Clark, Mary Higgins.",9780671673666,1
583,Ice fishing :,"Capossela, Jim.",9780881502343,1
584,Iceberg /,"Cussler, Clive",9780396071853,1
585,Iced /,"Clark, Carol Higgins.",9780786205455,1
586,If anything ever goes wrong at the zoo /,"Hendrick, Mary Jean.",9780152380076,1
587,Illusions :,"Pronzini, Bill.",9780786704033,1
588,The illustrated laws of soccer /,"Fischer, George,",9781571020208,1
589,The illustrated rules of ice hockey /,"Ayers, Tom.",9781571020482,1
591,"In a dark, dark room, and other scary stories /","Schwartz, Alvin,",9780060252717,1
592,In deep :,"Kumin, Maxine,",9780670814312,1
593,In retrospect :,"McNamara, Robert S.,",9780812925234,1
594,In the beauty of the lilies /,"Updike, John.",9780679446408,1
595,In the days of the Salem witchcraft trials :,"Roach, Marilynne K.",9780395697047,1
596,In the electric mist with Confederate dead /,"Burke, James Lee,",9780816174874,1
597,In the presence of the enemy /,"George, Elizabeth.",9780553092653,1
598,In the rain with Baby Duck /,"Hest, Amy.",9781564025326,1
599,"In the small, small pond /","Fleming, Denise,",9780805022643,1
600,In the wilderness :,"Barnes, Kim,",9780385478205,1
602,Inca gold :,"Cussler, Clive.",9780671681562,1
603,Inca gold :,"Cussler, Clive.",9780671681562,1
605,Independence day /,"Ford, Richard,",9780679492658,1
606,Indigo slam :,"Crais, Robert",9780786862610,1
607,The informant /,"Grippando, James M.",9780060176938,1
609,The inquisitive cook /,"Gardiner, Anne.",9780805045413,1
610,Insectlopedia :,"Florian, Douglas.",9780152013066,1
611,Inside the burrow :,"Fischer-Nagel, Heiderose.",9780876142868,1
612,Into the mummy's tomb /,"Reeves, C. N.",9780590457521,1
613,Introduction to drawing /,"Pearsall, Ronald,",9781572150836,1
614,The intruders /,"Coonts, Stephen,",9780671870607,1
615,The iron marshal /,"L'Amour, Louis,",9780816130153,1
616,The Islamic World : from its origins to the 16th century/,"Colombo, Monica.",9780811433280,1
617,The island of the colorblind ;,"Sacks, Oliver W.",9780679451143,1
618,Islands /,"Steele, Philip,",9780876149973,1
619,It's disgusting-- and we ate it! :,"Solheim, James.",9780689806759,1
620,Jafsie and John Henry :,"Mamet, David.",9780684841205,1
621,Jamberry /,"Degen, Bruce.",9780064430685,1
622,Jane's car /,"Randell, Beverley.",9780435067250,1
623,January rides the wind :,"Otten, Charlotte F.",9780688125561,1
624,Jazz funeral :,"Smith, Julie,",9780449907429,1
625,Jeb Scarecrow's pumpkin patch /,"Dillon, Jana.",9780395575789,1
626,Jerome Kern :,"Kern, Jerome,",9780064650410,1
629,John Henry /,"Lester, Julius.",9780803716063,1
630,John Pig's Halloween /,"Waldron, Jan L.",9780525459415,1
631,John Singer Sargent /,"Ratcliff, Carter.",9780896600140,1
632,Johnny got his gun /,"Trumbo, Dalton,",9780553245196,1
633,Josefina learns a lesson :,"Tripp, Valerie,",9781562475185,1
634,Josefina saves the day :,"Tripp, Valerie,",9781562475901,1
635,The joy of Chinese cooking :,"Lo, Mei Hing.",9780517410196,1
636,The joy of Christmas :,,9780195300802,1
637,The judge /,"Martini, Steve,",9780399140433,1
638,Judo /,"Casey, Kevin K.,",9780865933699,1
639,Just a dream /,"Van Allsburg, Chris.",9780395533086,1
640,Just so stories /,"Kipling, Rudyard,",9780060232948,1
641,Justice /,"Kellerman, Faye.",9780688046132,1
642,K is for kiss good night :,"Sardegna, Jill.",9780385310444,1
643,Kaddish for a child not born /,"Kertész, Imre,",9780810111769,1
644,The keys to the street :,"Rendell, Ruth,",9780517706855,1
645,A kids' guide to building forts /,"Birdseye, Tom.",9780943173696,1
646,Killer market /,"Maron, Margaret.",9780786214440,1
647,Killer whales /,"Patent, Dorothy Hinshaw.",9780823409990,1
648,Kilo class /,"Robinson, Patrick,",9780060191290,1
649,Kilo class /,"Robinson, Patrick,",9780060191290,1
650,King Con :,"Cannell, Stephen J.",9780688147761,1
651,King Midas and the golden touch /,"Craft, Charlotte.",9780688131654,1
652,King Rat /,"Clavell, James.",9780440145462,1
653,Kiplinger's home-ology :,"Janik, Carolyn.",9780938721529,1
654,Kites for kids /,"Marks, Burton.",9780688419301,1
655,The klone and I :,"Steel, Danielle.",9780385332958,1
656,LaBrava /,"Leonard, Elmore,",9780877955276,1
657,Ladder of years /,"Tyler, Anne.",9780679439417,1
658,Ladybug at Orchard Avenue /,"Zoehfeld, Kathleen Weidner.",9781568992570,1
659,The last don /,"Puzo, Mario,",9780679401438,1
660,The last hostage /,"Nance, John J.",9780385490559,1
661,The last of the plainsmen /,"Grey, Zane,",9780893403591,1
662,Late for soccer /,"Giles, Jenny.",9780435067397,1
663,Late for soccer /,"Giles, Jenny.",9780435067397,1
664,Late for soccer /,"Giles, Jenny.",9780435067397,1
665,The law (in plain English) for writers /,"DuBoff, Leonard D.",9780471536154,1
666,The laws of our fathers /,"Turow, Scott.",9780374184230,1
671,Learn mountain biking in a weekend /,"Bull, Andy.",9780679416760,1
672,Learn to swim in a weekend /,"Davies, Sharron.",9780679412762,1
673,"Lebanon, 1761-1994 :","Carroll, Roger",9780914659716,1
674,"Lebanon, 1761-1994 :","Carroll, Roger",9780914659716,1
677,The legend of the poinsettia :,"DePaola, Tomie,",9780399216923,1
678,A lesson before dying /,"Gaines, Ernest J.,",9780679414773,1
679,The lessons of St. Francis :,"Talbot, John Michael.",9780525943143,1
680,Let it bleed :,"Rankin, Ian.",9780684830551,1
681,Let me call you sweetheart :,"Clark, Mary Higgins.",9780684803968,1
682,Letters to a young poet /,"Rilke, Rainer Maria,",9780931432941,1
683,Liberty falling /,"Barr, Nevada.",9780399144592,1
684,The life and adventures of Santa Claus /,"Baum, L. Frank",9780517420621,1
685,The life and strange surprising adventures of Robinson Crusoe /,"Defoe, Daniel,",9780448058214,1
686,The Lifesize animal counting book.,,9781564585172,1
687,Likely to die :,"Fairstein, Linda A.",9780684814889,1
688,Lilly's purple plastic purse /,"Henkes, Kevin.",9780688128975,1
689,The lion and the mouse /,"Randell, Beverley.",9780435067434,1
690,Lionel in the fall /,"Krensky, Stephen.",9780140365450,1
691,The list of Adrian Messenger /,"MacDonald, Philip.",9780394717128,1
692,Little brother /,"Cowley, Joy",9780868671819,1
693,The little cat and the greedy old woman :,"Rankin, Joan.",9780689506116,1
695,Little pink pig /,"Hutchins, Pat,",9780688120146,1
696,Little pink pig /,"Hutchins, Pat,",9780688120146,1
697,Little Red Riding Hood /,"Hyman, Trina Schart.",9780823404704,1
698,Little women /,"Alcott, Louisa May,",9781402714580,1
699,The lives of the heart /,"Hirshfield, Jane,",9780060553661,1
700,Lives of the musicians :,"Krull, Kathleen.",9780152480103,1
701,Lives of the writers :,"Krull, Kathleen.",9780152480097,1
702,Living through job loss :,"Stearns, Ann Kaiser.",9780684810454,1
704,Locked out /,"Randell, Beverley.",9780435067410,1
705,The lonely lioness and the Ostrich chicks :,"Aardema, Verna.",9780679869344,1
706,Loon at Northwood Lake /,"Ring, Elizabeth,",9781568993935,1
708,Lord of chaos /,"Jordan, Robert,",9780312854287,1
709,Los Pollitos dicen :,,9780316340106,1
710,Lost at the fun park /,"Smith, Annette.",9780763515225,1
711,Lost at the fun park /,"Smith, Annette.",9780763515225,1
712,Lost moon :,"Lovell, Jim.",9780395670293,1
713,The lottery winner :,"Clark, Mary Higgins.",9780671867164,1
714,Love letters /,"Adoff, Arnold.",9780590484787,1
715,The love of a good woman :,"Munro, Alice.",9780375403958,1
716,"Loves music, loves to dance /","Clark, Mary Higgins.",9780671673642,1
717,Lucky you :,"Hiaasen, Carl.",9780679454441,1
718,Lying in wait :,"Jance, Judith A.",9780688020132,1
719,Lyle at Christmas /,"Waber, Bernard.",9780395913048,1
720,Machines we use /,"Hewitt, Sally.",9780516207933,1
721,Madeline in London /,"Bemelmans, Ludwig,",9780670446483,1
722,The maestro plays /,"Martin, Bill,",9780805017465,1
723,The magic dreidels :,"Kimmel, Eric A.",9780823412563,1
724,The magic school bus and the electric field trip /,"Cole, Joanna.",9780590446822,1
725,The magic school bus on the ocean floor /,"Cole, Joanna.",9780590414302,1
726,Magical tales from many lands /,"Mayo, Margaret.",9780525450177,1
727,Make-believe.,"Fujikawa, Gyo.",9780448151274,1
728,Malice /,"Steel, Danielle.",9780385315203,1
729,Mallory's oracle /,"O'Connell, Carol.",9780399139758,1
730,Mama cat has three kittens /,"Fleming, Denise,",9780805057454,1
731,Mama cat has three kittens /,"Fleming, Denise,",9780805057454,1
732,Man on the moon /,"Suen, Anastasia.",9780670873937,1
733,The man who was Thursday :,"Chesterton, G. K.",9780140183887,1
734,The man with a load of mischief /,"Grimes, Martha.",9780316328807,1
735,The Mandeville talent /,"Higgins, George V.,",9780805014129,1
736,Many thousand gone :,"Hamilton, Virginia,",9780394828732,1
737,A map of the world /,"Hamilton, Jane,",9780385473101,1
738,Marie Curie :,"Quinn, Susan,",9780671675424,1
739,"A marriage made in heaven-- or, too tired for an affair /","Bombeck, Erma.",9781568950242,1
740,Martha blah blah /,"Meddaugh, Susan.",9780395797556,1
741,Martha calling /,"Meddaugh, Susan.",9780395698259,1
742,Martha speaks /,"Meddaugh, Susan.",9780395633137,1
744,Mary :,"DePaola, Tomie,",9780823410187,1
745,Mason and Dixon /,"Pynchon, Thomas.",9780805037586,1
746,Mathemagic /,"Blum, Raymond.",9780806983547,1
747,Matter /,"Cooper, Christopher",9780789448866,1
748,McDuff moves in /,"Wells, Rosemary.",9780786803187,1
749,McNally's puzzle /,"Sanders, Lawrence,",9780399141355,1
750,Me /,"Randell, Beverley,",9781418903572,1
751,Me /,"Randell, Beverley,",9781418903572,1
752,Me first /,"Lester, Helen.",9780395587065,1
753,"Measure twice, cut once :","Abram, Norm.",9780316004947,1
754,Medieval people /,"Howarth, Sarah.",9781562941536,1
755,Medusa's child /,"Nance, John J.",9780385483438,1
756,Meet Addy :,"Porter, Connie Rose,",9781562470753,1
757,"Meet Kirsten, an American girl /","Shaw, Janet Beeler,",9780937295007,1
758,Meg :,"Alten, Steve.",9780385489058,1
759,Memoirs of a geisha /,"Golden, Arthur,",9780783801452,1
761,Mermaid tales from around the world /,,9780590443777,1
762,Mermaid tales from around the world /,,9780590443777,1
763,"Mice squeak, we speak /","DePaola, Tomie.",9780399232022,1
764,A midnight clear :,"Paterson, Katherine.",9780451197375,1
765,Midnight in the garden of good and evil :,"Berendt, John,",9780679429227,1
766,Midnight snowman /,"Bauer, Caroline Feller.",9780689312946,1
767,The midwife's apprentice /,"Cushman, Karen.",9780395692295,1
768,Mike Mulligan and his steam shovel :,"Burton, Virginia Lee,",9780395169612,1
769,The milk-free kitchen :,"Kidder, Beth.",9780805012552,1
770,Minnie and Moo go to the moon /,"Cazet, Denys.",9780789425164,1
771,Misha :,"Defonseca, Misha.",9780963525772,1
772,Mission--addition /,"Leedy, Loreen.",9780823413072,1
773,Mistaken identity /,"Scottoline, Lisa.",9780060187477,1
774,Mistaken identity /,"Scottoline, Lisa.",9780060187477,1
775,Mistress /,"Quick, Amanda.",9780553093520,1
776,Modern rifles and sub-machine guns /,"Myatt, Frederick.",9780831750558,1
777,Mole's hill :,"Ehlert, Lois.",9780152551162,1
778,Moles can dance /,"Edwards, Richard,",9781564023537,1
779,Mollie Katzen's vegetable heaven /,"Katzen, Mollie,",9780786862689,1
780,Molly saves the day :,"Tripp, Valerie,",9780937295427,1
781,Money /,"Cribb, Joe.",9780679804383,1
782,Monument Rock /,"L'Amour, Louis,",9780553208337,1
783,The moon book /,"Gibbons, Gail.",9780823412976,1
784,Moon music :,"Kellerman, Faye.",9780688143695,1
