title,author,isbn,count
"The cottage in the woods","Coville, Katherine","9780553556223 : | 0553556223 : | 9780553556209 | 0553556207",4
"Monster dinosaur /","Trondheim, Lewis.","9781597073226 | 1597073229",4
"Monster mess /","Trondheim, Lewis.","9781597072946 (hbk.) | 1597072",4
"Monster Christmas /","Trondheim, Lewis.","9781597072885 (trade) | 159707",4
"Monster turkey /","Trondheim, Lewis.","9781597073493 (hbk) | 15970734",4
"The hazards of good breeding /","Shattuck, Jessica.","0393051323 :",4
"Look-alikes /","Steiner, Joan","0316812552 | 9780316812559",4
"Gandhi :","McGinty, Alice B.,","9781477816448 : HRD | 14778164",4
"Winter's no time to sleep! /","Green, Poppy.","9781481441995 (pbk) | 148144199X (pbk) | 9781481442008 (hardback) | 1481442007 (hardback)",4
"The hostile hospital /","Snicket, Lemony.","0064408663 | 9780064408660 | 0066239192 (lib. bdg.) | 9780066239194 (lib. bdg.) | 0060288914 | 9780060288914",4
"Kid Blink beats the world /","Brown, Don,","1596430036 (lib. bdg.) :",4
"We were there, too! :","Hoose, Phillip M.,","0374382522 | 0789425874",4
"Kids at work :","Freedman, Russell.",0395587034,4
"Up before daybreak :","Hopkinson, Deborah.","0439639018 :",4
"Alert /","Patterson, James,","9780316407038 | 0316407038",4
"Ramona the pest","Cleary, Beverly.","9780739339039 : | 0739339036 :",4
"The return of the king","Tolkien, J. R. R.",0788789848,4
"The wide-awake princess /","Baker, E. D.","9781599904870 (hc) | 159990487X (hc)",4
"Ruby reinvented /","Arno, Ronni,","9781481437578 : HRD | 1481437577 : HRD",4
"Michael Jackson's This is it","Jackson, Michael,",,4
"The pony and the haunted barn /","Betancourt, Jeanne.",0439426251,4
Stardust,,,4
"Color saves the day /","Samu, Lucianna.","9781580114752 (pbk.) | 1580114",4
"The Pushcart War /","Merrill, Jean.","9781590178195 (hardback : acidfree paper) | 159017819X (hardback : acidfree paper)",4
"Rose in a storm :","Katz, Jon.","9780345502650 : | 0345502655 :",4
"The mapping of love and death :","Winspear, Jacqueline,","9780061727665 (hardback) | 0061727660 (hardback)",4
"The terrible two /","Barnett, Mac,","9781480675773 : PBD | 1480675776 : PBD",4
"A thin dark line /","Hoag, Tami.",0553099604,4
"Bee season",,"9786309990778 | 6309990772",4
"The secret staircase /","Barklem, Jill.","0399209948 :",4
"Island of glass /","Roberts, Nora,","9780425280126 : PAP | 0425280128 : PAP",4
"Forget-Me-Not Lake /","Green, Poppy,","9781481430005 : HRD | 1481430009 : HRD",4
"Max's bunny business /","Wells, Rosemary.","9780670011056 : SAL | 0670011053 : SAL",4
"That is not a good idea! /","Willems, Mo.","9780062203090 | 0062203096",4
"Sweetbitter /","Danler, Stephanie,","9781101875940 : HRD | 1101875941 : HRD",4
"The runaway dinner /","Ahlberg, Allan.","0763631426 (lib. bdg.) :",4
"Moshi Moshi /","Yoshimoto, Banana,","1619027860 | 9781619027862",4
"Azumanga Daioh omnibus.","Azuma, Kiyohiko.","9781413903645 (pbk.) | 1413903",4
"Consumer reports.",,,4
"Rushing waters :","Steel, Danielle,","9780345531094 | 0345531094",4
"The hammer of Thor /","Riordan, Rick,","9780451485236 | 0451485238 | 9780451485250 | 0451485254",4
"Let all the children boogie : ",,,4
"Divergent /","Roth, Veronica.","9780062024039 (pbk.) : | 0062024035 (pbk.) :",4
"Mouse's first spring /","Thompson, Lauren,","9780689858383 : SAL | 0689858388 : SAL",4
"The scorpion rules /","Bow, Erin.","9781481442718 : HRD | 1481442716 : HRD",4
"Ten rules of being a superhero /","Pilutti, Deb.","9780805097597 (hardback) | 0805097597 (hardback)",4
"If all the animals came inside /","Pinder, Eric,","9780316098830 (hbk.) | 0316098833 (hbk.)",4
"The Frandidate /","Benton, Jim.","9781416902348 (pbk.) | 1416902341 (pbk.)",4
"Lila and Ecco's do-it-yourself comics club /","Dawson, Willow.","9781554534388 : | 1554534380 :",4
"The demon prince of Momochi House.","Shouoto, Aya,","9781421579627 : PAP | 1421579626 : PAP",4
"The demon prince of Momochi House.","Shouoto, Aya,","9781421579634 : PAP | 1421579634 : PAP",4
"Are you an echo? :","Kaneko, Misuzu.","9781634059626 ((hardcover)) | 9781634059633 ((ebk.))",4
"Return to the Isle of the Lost :","De la Cruz, Melissa,","9781484750711 | 1484750713",4
"The brass verdict :","Connelly, Michael,","0316166294 | 9780316166294",4
"The dragon reborn /","Jordan, Robert.","9780765305114 (pbk.) : | 07653",4
"Ten little fingers and ten little toes /","Fox, Mem","9780547581033 : | 0547581033 :",4
"The phantom bully /","Brown, Jeffrey,","9780545621267 : HRD | 0545621267 : HRD",4
"Toot, toot, zoom! /","Root, Phyllis.","9780763634520 (lib. bdg.) : | ",4
Notorious,,,4
"Unusual creatures :","Hearst, Michael,","9781452104676 (alk. paper) | 1452104670 (alk. paper)",4
"The fourth apprentice /","Hunter, Erin.","9780061555091 : | 0061555096 :",4
"Locked rooms : ","King, Laurie R.",055380197X,4
"Dog on it :","Quinn, Spencer.","9781416585831 : | 1416585834 :",4
"The widower's tale /","Glass, Julia,","9780307377920 : | 030737792X :",4
"The terminator /",,"027616854735 : DVD Special Edition",4
"On marriage and widowhood :","Backus, Elaine,","9781480968325 | 1480968323",4
"Works well with others :","McCammon, Ross.","9780525955023 : HRD | 052595502X : HRD",4
"One of the boys :","Magariel, Daniel,","9781501156168 : HRD | 1501156160 : HRD",4
"If you ever want to bring an alligator to school, dont! /","Parsley, Elise,","9780316376570 (hardcover)",4
"Princess Labelmaker to the rescue! :","Angleberger, Tom,","9781419710520 : HRD | 1419710524 : HRD",4
"Science at work in auto racing /","Hantula, Richard","9781608705863 (print) | 978160",4
"The sting","Newman, Paul","9786314680282 : DVD | 631468028X : DVD",4
"Keanu [videorecording] /",,,4
"Calamity Jack /","Hale, Shannon","9781599900766 : | 1599900769 :",4
"Into great silence",,,4
"Planet Earth.",,"1419849360 | 9781419849367",4
"The Wiggles.",,"9781419890260 : | 1419890263 :",4
"The story of Ferdinand;","Leaf, Munro,","9780670674244 (lib. bdg.) : | ",4
"Beyond the great snow mountains /","L'Amour, Louis,","0553109634 | 9780553109634",4
"Steam train, dream train /","Rinker, Sherri Duskey.","9781452109206 : | 1452109206 :",4
"Otters under water /","Arnosky, Jim.","0399223398 :",4
"The life of Greece;","Durant, Will,","0671418009 | 9780671418007",4
"Atlas shrugged /","Rand, Ayn.","0613357663 | 9780613357661 | 9780451171924 | 0451171926 | 9780451191144 | 0451191145 | 9780606004732 | 0606004734",4
"The wrong man :","White, Kate,","9781633798328 : CMD | 1633798321 : CMD",4
"Bedtime with Elmo",,,4
"Appleblossom the possum /","Sloan, Holly Goldberg,","9780803741331 (hardcover) | 0803741332 (hardcover)",4
"The Golem's mighty swing /","Sturm, James,","1896597459 | 9781896597454 | 1896597718 (pbk.) | 9781896597713 (pbk.)",4
"Survivors club :","Bornstein, Michael,","9780374305710 : HRD | 0374305714 : HRD",4
"""V"" is for vengeance /","Grafton, Sue.","0399157867 | 9780399157868",4
"The Shawshank redemption ;",,"9786316785626 : DVD | 6316785623 : DVD",4
"Storybound /","Burt, Marissa.","9780062020529 : HRD | 0062020528 : HRD",4
"Ronin, the deluxe edition /","Miller, Frank,","9781401248956 : HRD | 1401248950 : HRD",4
"Plot boiler /","Brandon, Ali,","9780425261552 : (paperback) | 0425261557 : (paperback)",4
"Homeward bound :","Carlin, Peter Ames,","9781627790345 : HRD | 1627790349 : HRD",4
"What does Bunny see? :","Park, Linda Sue.","0618234853 :",4
"Emily Post Emily's everyday manners /","Post, Peggy,","9780060761776 (lib. bdg.) : | ",4
"The bear went over the mountain /","Wells, Rosemary",059002910X,4
"The intouchables","Cluzet, Francois","9786314913083 : DVD | 63149130",4
"Red light, green light /","Suen, Anastasia.","0152025820 :",4
"Miracle at St. Anna",,"9780788892486 : | 0788892487 :",4
"Henry and Mudge in the family trees :","Rylant, Cynthia.",0689811799,4
"Henry and Mudge and the careful cousin :","Rylant, Cynthia.","002778021X : | 0689810075",4
"Little blue truck /","Schertle, Alice.","9780152056612 (lib. bdg.) : | ",4
"The little veggie patch co, DIY garden projects :","Pember, Mat,","9781743790991 | 1743790996",4
"Ivy + Bean take care of the babysitter / | Ivy and Bean take care of the babysitter","Barrows, Annie.","9780811856850 : | 0811856852 :",4
"Cookies :","Rosenthal, Amy Krouse.","006058081X :",4
"Tony Baloney /","Ryan, Pam Muñoz.","9780545231350 (lib. bdg.) : | ",4
"The Fran that time forgot /","Benton, Jim.","0689862989 (pbk.) :",4
"A new house for Mouse  /","Horá*cek, Petr.","0763625175 :",4
"Penny and her song /","Henkes, Kevin.","9780062081964 (lib. bdg.) : | ",4
"Emma's yucky brother /","Little, Jean,","0060283483 | 9780060283483 | 0060283491 (lib. bdg.) | 9780060283490 (lib. bdg.)",4
"The babysitter /","Randell, Beverley,",0763515210,4
"The giant /","Cowley, Joy.",,4
"The North corridor ",Chevelle,"9786316550057 : CD | 6316550057 : CD",4
"The curious world of Calpurnia Tate","Kelly, Jacqueline","9781427261373 | 1427261377",4
"Kristy's big day /","Martin, Ann M.,","0590251619 (pbk.)",4
"Dawn and the impossible three /","Martin, Ann M.,","0590251600 (pbk.)",4
"Chicky chicky chook chook /","MacLennan, Cathy.","9781905417407 : | 1905417403 :",4
"The little auto /","Lenski, Lois,","0375810730 (trade) | 0375910735 (lib. bdg.) :",4
Tornado,,,4
"Farmer duck /","Waddell, Martin.","1564020096 :",4
"Great expectations",,"1593752067 :",4
"I can /","Oxenbury, Helen.",1564025470,4
"The omnivore's dilemma :","Pollan, Michael.","1594200823 :",4
"Biscuit finds a friend /","Capucilli, Alyssa Satin,","0060274123 | 0060274131 (lib. bdg.)",4
"I am Malala :","Yousafzai, Malala,","9780316322409 : HRD | 03163224",4
"Mike Mulligan and his steam shovel","Simon, Stephen,","9786309552013 : CD | 630955201",4
"The puffins are back! /","Gibbons, Gail.","0060216034 : | 0060216042 (lib. bdg.)",4
"Lilly's purple plastic purse /","Henkes, Kevin.","0688128971 | 068812898X",4
"Cuckoo song /","Hardinge, Frances","9781419714801 : HRD | 1419714805 : HRD",4
"The girl in the castle :","Montefiore, Santa,","9780062456854 : PAP | 0062456857 : PAP",4
"Come with me /","Cowley, Joy","1559111518 (pbk.) : | 1559111437 (set)",4
"What's for lunch? /","Cowley, Joy","0868671827 (pbk.)",4
"Go, go, go /","Melser, June","1559111291 (pbk.) : | 1559111259 (set)",4
"One, one, is the sun /","Melser, June","0868671762 (pbk.)",4
"In the mirror /","Cowley, Joy.","0868671541 (pbk.)",4
"The ghost /","Cowley, Joy","0780274083 | 0780275187 (6pack)",4
Night-time.,"Cowley, Joy",0868671622,4
"Heal your hips :","Klapper, Robert.","9781630267568 : PAP | 1630267562 : PAP",4
"The Men's health gym bible /","Mejia, Michael.",9781623368111,4
"Peg and the whale /","Oppel, Kenneth.",0689824238,4
"This heart of mine /","Novak, Brenda,","9780778316725 : (paperback) | 0778316726 : (paperback)",4
"Bad Kitty for president /","Bruel, Nick.","9781596436695 (hbk.) : | 1596436697 (hbk.)",4
"Dory and the real true friend /","Hanlon, Abby,","9780525428664 : HRD | 0525428666 : HRD",4
"The public library /","Dawson, Robert (PHT)/ Moyers, Bill D. (FRW)/ Patchett, Ann (AFT)/ Asimov, Isaac (CON)/ Kingsolver, Barbara (CON)","9781616892173 : HRD | 161689217X : HRD",4
"Head first Java /","Sierra, Kathy.","9780596009205 : PAP | 0596009208 : PAP",4
"Apples and pumpkins /","Rockwell, Anne F.","9781442403505 (lib. bdg.) : | 1442403500 (lib. bdg.) :",4
"Fox and hen together /","Rodriguez, Béatrice,","9781592701094 : | 1592701094 :",4
"That part was true","McKinlay, Deborah.","9781478977636 | 1478977639 | 9781478981930 | 1478981938",4
Fresh,,,4
"The dream lover :","Berg, Elizabeth.","9780812993158 (hardback) | 0812993152 (hardback)",4
"Birds, bees & butterflies :","Hajeski, Nancy J.,","9781426217418 : HRD | 1426217412 : HRD",4
"Hostage taker :","Pintoff, Stefanie","9780345531407 : HRD | 034553140X : HRD",4
"Hamlet's dresser :","Smith, Bob,","0684852691 | 0684852705 (pbk.)",4
"Iron house /","Hart, John,","9780312380342 : | 0312380348 :",4
"The dog stars /","Heller, Peter,","9780307959942 : | 0307959945 :",4
"The girl with seven names :","Lee, Hyeonseo,","9780007554843 (pbk) | 0007554842 (pbk) | 9780007554836 | 0007554834",4
"The divine comedy /","Dante Alighieri,","0679433139 (US) : | 1857151836",4
"Jesse Stone.",,"3396382390 | 0043396382398",4
"The winds of war, a novel /","Wouk, Herman,",,4
"Building a house /","Barton, Byron.","0688802915 : | 0688842917 (lib. bdg.) :",4
"Dreamland burning /","Latham, Jennifer,","9780316384933 : HRD | 0316384933 : HRD",4
"Sid the science kid.",,,4
"New and collected poems /","Paley, Grace.","0884480984 : | 9780884480983 | 0884480992 (pbk.) : | 9780884480990 (pbk.)",4
"Ruler of the realm /","Brennan, Herbie.","9781582348810 : | 1582348812 :",4
"Faerie wars /","Brennan, Herbie.","1582348103 :",4
"A beautiful blue death /","Finch, Charles","9780312359775 : | 0312359772 :",4
"Missoula :","Krakauer, Jon","9780147519344 : | 0147519349 : | 9780147519320 | 0147519322",4
"I know why the caged bird sings /","Angelou, Maya.",,4
"Wheat belly 30-minute (or less!) cookbook :","Davis, William,","9781623362089 (hbk.) | 1623362083 (hbk.)",4
"Our short history :","Grodstein, Lauren,","9781616206222 : HRD | 1616206225 : HRD",4
"Bones are forever :","Reichs, Kathy.","1439102430 | 9781439102435 (hb",4
"The Bremen town musicians and other animal tales from Grimm /","Orgel, Doris.","1596430109 (lib. bdg.) :",4
"Pantone colors /",,"9781419701801 | 1419701800",4
"Riddle of the reef /","Lumry, Amanda.","9780545068475 (lib. bdg.) : | ",4
"Pigs rock! /","Jones, Melanie Davis.","0670035815 (lib. bdg.) :",4
"New Hampshire, an illustrated history of the Granite State /","Jager, Ronald.","0897810694 :",4
"Blood from a stone","Leon, Donna.","1572704683 :",4
"About face /","Leon, Donna.","9780802118967 : | 0802118968 :",4
"Alchemist's daughter /","Lawrence, Mary,","9781617737107 : PAP | 1617737100 : PAP",4
Caprica,,,4
"The silence of the lambs /","Foster, Jodie","9786310819167 : DVD | 631081916X : DVD",4
"The baker's dozen /","Andreasen, Dan.","9780805078091 (lib. bdg.) : | ",4
"Two ","Corea, Chick.","9786316199911 : CD | 6316199910 : CD",4
"Sing :",,"9786316722997 : CD | 6316722990 : CD",4
"Everyday science :","Banqueri, Eduardo,","9781438008622 : PAP | 1438008627 : PAP",4
"Survival wisdom & know-how :",,"9781579127534 (pbk.) | 1579127",4
"Vest pocket Japanese /","Hattori, Takeshi,",0805015124,4
"The capture /","Lasky, Kathryn.","0439405572 (pbk.) :",4
"The racecar alphabet /","Floca, Brian.","0689850913 (lib. bdg.) :",4
"English verb tenses up close /","Lester, Mark.","9780071752121 (pbk.) | 0071752",4
"Essential words for the TOEFL /","Matthiesen, Steven J.","9780764136405 (pbk.) : | 07641",4
"A tale of two cities /","Dickens, Charles,","0679420738 :",4
"The Williams-Sonoma baking book /",,"9781603201070 : | 1603201076",4
"Nothing but trouble ","Davies, Jacqueline,","9781441722591 | 1441722599 | 9781441722614 | 1441722610",4
"Affluenza :","De Graaf, John.","1576751511 (acidfree paper) | 9781576751510 (acidfree paper)",4
"Two paths :","Kasich, John,","9781250138460 | 1250138469",4
"The battling bands /","Cammuso, Frank.","9781448794379 : (PawPrints) | ",4
"Haunted castle on Hallows Eve","Osborne, Mary Pope.","9781400091058 | 1400091055 :",4
"The watermelon seed /","Pizzoli, Greg.","9781423171010 (lib. bdg.) : | ",4
"The bed of Procrustes :","Taleb, Nassim.","9781400069972 : | 1400069971 :",4
"Bruno, chief of police /","Walker, Martin,","9780307454690 (pbk.) : | 03074",4
"The way things work now :","Macaulay, David,","9780544824386 | 0544824385",4
"You've been warned /","Patterson, James,","0316014508 | 9780316014502",4
"The five people you meet in heaven","Albom, Mitch,",1401397522,4
"The week.",,,4
"The Medusa plot /","Korman, Gordon,","9780545298391 : | 0545298393 :",4
"A king's ransom /","Watson, Jude.","9780545324106 (lib. bdg.) : | 0545324106 (lib. bdg.) :",4
"Attack of the tighty whities! /","Krulik, Nancy E.","9780448455754 (pbk)",4
"Novels & stories, 1963-1973 /","Vonnegut, Kurt","9781598530988 : HRD | 1598530984 : HRD",4
"The lion & the mouse /","Pinkney, Jerry.","9780316013567 (lib. bdg.) : | ",4
"Yoga hosers ",,"9786316737663 : DVD | 6316737661 : DVD",4
"The library /","Stewart, Sarah,","0374343888 | 9780374343880",4
"Unicorns! Unicorns! /","McCaughrean, Geraldine.","0823413195 (reinforced) | 9780823413195 (reinforced)",4
MI-5.,"Firth, Peter","9781419844348 : DVD | 14198443",4
"Swirl by swirl :","Sidman, Joyce","9780547315836 (lib. bdg.) : | ",4
"Song of Solomon /","Morrison, Toni.","0394497848 :",4
"Mr. Gumpy's outing /","Burningham, John","0805007083 | 9780805007084",4
"The Red Blazer Girls","Beil, Michael D.","9780307710529 : | 0307710521 :",4
"Rich dad, poor dad :","Kiyosaki, Robert T.,","0446677450 (pbk.) | 9780446677455 (pbk.)",4
"Cigars of the pharaoh /","Hergé,","9780867199055 : | 0867199059 :",4
"Biscuit goes to school /","Capucilli, Alyssa Satin,","0060286822 | 0060286830 (lib. bdg.) | 0064436160 (pbk.)",4
"Max & Mo's first day at school /","Lakin, Patricia,","9781416925347 (lib. bdg.) : | 1416925341 (lib. bdg.) :",4
"The Mount Rushmore calamity /","Pennypacker, Sara,","9780061429910 (trade bdg.) | 0061429910 (trade bdg.) | 9780061429903 (pbk bdg.) | 0061429902 (pbk bdg.)",4
"Dragonheart /","McCaffrey, Todd,","9780345491152 (pbk.) : | 03454",4
"Sky dragons /","McCaffrey, Anne.","9780345500922 (paperback) | 034550092X (paperback)",4
"Divide ","Sheeran, Ed","9786316800435 : CD | 6316800436 : CD",4
"Sweet Paris : A Love Affair with Parisian Pastries, Chocolates and Desserts","Paul, Michael","9781742701868 : HRD | 17427018",4
"Easternization :","Rachman, Gideon,","9781590518519 : HRD | 1590518519 : HRD",4
"Why do elephants need the sun? /","Wells, Robert E.","9780807590812 (lib. bdg.) : | ",4
"Counting rhymes",,"0789431505 (kit)",4
"Every dead thing /","Connolly, John,",0684857146,4
"Mercy Watson :","DiCamillo, Kate","9780763636449 (lib. bdg.) : | 0763636444 (lib. bdg.) : | 9781451700947 (Paw Prints)",4
"Higher! Higher! /","Patricelli, Leslie.","9780763632410 (lib. bdg.) : | ",4
"What is red? /","Cartwright, Pauline, ","0790111403 (pbk.)",4
"Judy Moody and the NOT bummer summer /","McDonald, Megan.","9781451740127 : PBD (PawPrints) | 1451740123 : PBD",4
"The Diabolic /","Kincaid, S. J,","9781481472678 : HRD | 1481472674 : HRD",4
Holes,,"AV00000236 | 0788848518 | 0788",4
"The French connection",,,4
Spider-Man,,,4
"New boy /","Chevalier, Tracy,","0553447637 | 9780553447637",4
"Italian Phrasebook & CD ","Lonely Planet Publications (COR)","9781743603703 : PAP | 1743603703 : PAP",4
"Radical candor :","Scott, Kim Malone.","9781427283122 | 1427283125",4
"Protestants :","Ryrie, Alec,","9780670026166 : HRD | 0670026166 : HRD",4
