id,title,author,isbn,annual circs
25232,A life well played :,"Palmer, Arnold,",9781250085948,6
25233,Light French recipes :,"Cohen, Jean-Michel,",9782080201751,4
25234,The lion in the living room :,"Tucker, Abigail,",9781476738239,8
25235,The London cookbook :,"Crapanzano, Aleksandra,",9781607748137,10
25236,London in fragments :,"Sandling, Ted,",9780711237872,8
25237,Bolivia /,"Grosberg, Michael,",9781743213933,
25238,Borneo /,"Albiston, Isabel,",9781743213940,
25239,Cambodia /,"Ray, Nick,",9781743218747,4
25240,Cantonese phrasebook & dictionary.,,9781743603765,
25241,Malaysia & Singapore :,"Richmond, Simon,",9781786570031,3
25242,Indonesia /,"Bell, Loren,",9781743210284,
25243,"Malaysia, Singapore & Brunei /","Albiston, Isabel,",9781743210291,1
25244,Pocket New York City :,"St. Louis, Regis,",9781743601273,1
25245,Vietnamese phrasebook & dictionary.,,9781786571090,1
25246,Low-so good :,"Goldman, Jessica,",9781452135083,6
25247,A lowcountry heart :,"Conroy, Pat,",9780385530866,9
25248,Lucky 666 :,"Drury, Bob,",9781476774855,14
25249,The lyrics :,"Dylan, Bob,",9781451648768,5
25250,MacOS Sierra for dummies /,"LeVitus, Bob,",9781119280651,2
25251,Mad enchantment :,"King, Ross,",9781632860125,9
25252,The magic of gingerbread :,"Beddall, Catherine,",9781441319807,1
25253,The magnolia story /,"Gaines, Chip,",9780718079185,14
25254,Make baby quilts :,"Conner, Lindsay,",9781617454905,2
25255,Make it sparkle! :,"Burke, Lindsay,",9781632504210,6
25256,"Make it, own it, love it :","Chapple, Matt,",9781847808943,4
25257,Make table runners :,,9781617454868,8
25258,The many captivities of Esther Wheelwright /,"Little, Ann M.,",9780300218213,6
25259,Mario Batali big American cookbook :,"Batali, Mario,",9781455584710,11
25260,The masks of God.,"Campbell, Joseph,",9781439509395,1
25261,The masks of God.,"Campbell, Joseph,",9781439508947,3
25262,The masks of God.,"Campbell, Joseph,",9781439508916,5
25263,A matter of honor :,"Summers, Anthony,",9780062405517,10
25264,Meathead :,"Goldwyn, Meathead,",9780544018464,6
25265,Merriam-Webster's easy learning complete Spanish :,,9780877795896,1
25266,Merriam-Webster's Spanish-English dictionary =,,9780877792659,3
25267,Mind :,"Siegel, Daniel J.,",9780393710533,10
25268,Modern baby crochet :,"Zientara, Sharon,",9781632502179,5
25269,Modern beaded lace :,"Newcomer Daniel, Cynthia,",9781632502940,1
25270,A modern way to cook :,"Jones, Anna,",9780399578427,11
25271,Dominican Republic /,"Girma, Lebawit Lily.",9781631212871,6
25272,Mexico City /,"Meade, Julie Doherty,",9781631214080,3
25273,The most famous writer who ever lived :,"Shroder, Tom,",9780399174599,4
25274,A most improbable journey :,"Alvarez, Walter,",9780393292695,9
25275,The moth snowstorm :,"McCarthy, Michael,",9781681370408,1
25276,Mozza at home :,"Silverton, Nancy,",9780385354325,8
25277,The murder of Sonny Liston :,"Assael, Shaun,",9780399169755,5
25278,My French family table :,"Peltre, Béatrice,",9781611801361,13
25279,"My life with Earth, Wind & Fire /","White, Maurice,",9780062329158,4
25280,A nation without borders :,"Hahn, Steven,",9780670024681,8
25281,Naturally sweet :,,9781940352589,5
25282,Never look an American in the eye :,"Ndibe, Okey,",9781616957605,13
25283,New York & New Jersey month-by-month gardening :,"Copsey, Kate,",9781591866572,10
25284,The New York Times 36 hours :,,9783836539418,1
25285,The New York Times 36 hours :,,9783836539418,1
25286,The New York Times Disunion :,,9780190621834,12
25287,The nine of us :,"Smith, Jean Kennedy,",9780062444226,13
25288,"No grain, no pain :","Osborne, Peter,",9781501121685,12
25289,Nobody's son :,"Slouka, Mark,",9780393292305,4
25290,Not dead yet :,"Collins, Phil (Musician)",9781101907474,10
25291,NFT Not for tourists guide to San Francisco /,,9781510710535,4
25292,Not just Jane :,"DeWees, Shelley,",9780062394620,3
25293,Nujeen :,"Mustafa, Nujeen,",9780062567734,6
25294,Of arms and artists :,"Staiti, Paul J.,",9781632864659,3
25295,Of poetry & protest :,,9780393352733,3
25296,Once upon a time :,"Bell, Ian,",9781605984810,2
25297,Open to debate :,"Hendershot, Heather,",9780062430458,5
25298,Out West :,"Slessor, Tim,",9781566560641,10
25299,Painting without paint :,"Palmer, Matthew",9781782212843,3
25300,Pancakes in Paris :,"Carlson, Craig,",9781492632122,14
25301,Paper collage Chinese style /,,9781602200234,8
25302,Passport to your national parks.,,9781590911761,2
25303,Patchwork quilted bags :,"Washizawa, Reiko,",9780804846660,7
25304,Peacock & vine :,"Byatt, A. S.",9781101947470,6
25305,The people and the books :,"Kirsch, Adam,",9780393241761,11
25306,A perfect score :,"Hall, Craig,",9781455535767,12
25307,A perfect union of contrary things /,"Jensen, Sarah,",9781495024429,2
25308,Peter O'Toole :,"Sellers, Robert,",9781250095947,7
25309,The plots against Hitler /,"Orbach, Danny,",9780544714434,9
25310,Pope Francis :,"Duhamel, Marie,",9780316317757,6
25311,The Pope of physics :,"Segrè, Gino,",9781627790055,10
25312,The power of off :,"Colier, Nancy,",9781622037957,7
25313,Pre-suasion :,"Cialdini, Robert B.,",9781501109799,8
25314,Present over perfect :,"Niequist, Shauna,",9780310342991,8
25315,"Print, paint & ink :","Powers, Andie,",9781631863134,2
25316,Purely pumpkin :,"Day, Allison,",9781510709652,8
25317,QB :,"Young, Steve,",9780544845763,3
25318,The quartermaster :,"O'Harrow, Robert,",9781451671926,2
25319,Ray & Joan :,"Napoli, Lisa,",9781101984956,6
25320,Realistic pumpkin carving :,"Cupp, Lundy,",9781565238947,1
25321,The Red Rooster cookbook :,"Samuelsson, Marcus,",9780544639775,12
25322,Reimagined :,"Podwal, Mark H.,",9781943876303,3
25323,Rethink :,"Poole, Steven,",9781501145605,12
25324,The revenge of analog :,"Sax, David,",9781610395717,3
25325,A revolution in color :,"Kamensky, Jane,",9780393240016,4
25326,Rhode Island 101 :,"Lehnert, Tim,",9781772760149,2
25327,Rogue heroes :,"Macintyre, Ben,",9781101904169,12
25328,Rules for others to live by :,"Greenberg, Richard,",9780399576522,7
25329,The rye baker :,"Ginsberg, Stanley,",9780393245219,5
25330,Safari :,"Kent, Geoffrey,",9780062299215,2
25331,Samarkand :,"Eden, Caroline,",9781909487420,2
25332,The science of mom :,"Callahan, Alice,",9781421417325,2
25333,The secret language of dogs :,"Stilwell, Victoria,",9781607749523,5
25334,Secret service dogs :,"Goodavage, Maria,",9781101984734,9
25335,Selected writings on grace and Pelagianism /,"Augustine,",9781565483729,1
25336,The selfishness of others :,"Dombek, Kristin,",9780865478237,8
25337,Set the boy free :,"Marr, Johnny,",9780062438690,6
25338,Settle for more /,"Kelly, Megyn,",9780062494603,10
25339,Settle for more /,"Kelly, Megyn,",9780062494603,15
25340,Sew home :,"Schlosser, Erin,",9781617451584,6
25341,Sew illustrated :,"Kim, Minki,",9781617451782,8
25342,Shaken :,"Tebow, Tim,",9780735289864,9
25343,"Ships, swindlers, and scalded hogs :","Hill, Frederic B.,",9781608934508,4
25344,The sick bag song /,"Cave, Nick,",9780544814653,7
25345,Simple :,"Henry, Diana,",9781784722043,11
25346,"Sewing custom curtains, shades, and top treatments :","Woodcock, Susan,",9781589239319,9
25347,For the survival of democracy :,"Hamby, Alonzo L.",9780684843407,27
25348,Small victories :,"Turshen, Julia,",9781452143095,13
25349,"Smashed, mashed, boiled, and baked-and fried, too! :","Iyer, Raghavan,",9780761185475,10
25350,Social security 101 :,"Mill, Alfred,",9781440599224,12
25351,Soframiz :,"Sortun, Ana,",9781607749189,9
25352,Something for nothing :,"O'Hara, Maureen,",9780393285512,9
25353,Something in the blood :,"Skal, David J.,",9781631490101,1
25354,Soup swap :,"Gunst, Kathy,",9781452148366,6
25355,South of the Yangtze :,"Porter, Bill,",9781619027343,3
25356,Southern spaces for beautiful living /,,9781940772332,9
25357,Spaceman :,"Massimino, Mike,",9781101903544,3
25358,The speed of sound :,"Dolby, Thomas,",9781250071842,6
25359,A square meal :,"Ziegelman, Jane,",9780062216410,7
25360,Stalin's Englishman :,"Lownie, Andrew,",9781250100993,8
25361,Still on the road :,"Heylin, Clinton.",9781556528446,1
25362,The story of English :,"Piercy, Joseph,",9781782435143,5
25363,String craft :,"Hopping, Lucy,",9781782493617,9
25364,Strong is the new beautiful :,"Vonn, Lindsey,",9780062400581,11
25365,Super fast food :,"Vale, Jason,",9780954766474,10
25366,Super sushi ramen express :,"Booth, Michael,",9781250099808,13
25367,Super-cute crochet :,"Trench, Nicki,",9781782494034,5
25368,Superficial :,"Cohen, Andy,",9781250116482,13
25369,Sweetness :,"Jordan, Christy,",9780761189428,
25370,Table manners :,"Tower, Jeremiah,",9780374272340,9
25371,Take it from ME :,"Smith, George A.",9781939017840,4
25372,The Tao of Bill Murray :,"Edwards, Gavin,",9780812998702,11
25373,Taste & technique :,"Pomeroy, Naomi,",9781607748991,8
25374,Taylor Swift :,"Conroy, Tyler,",9781501143465,4
25375,Complete Brazilian Portuguese /,"Tyson-Ward, Sue,",9781444198447,9
25376,Language hacking French :,"Lewis, Benny",9781473633094,3
25377,Language hacking French :,"Lewis, Benny",9781473633094,5
25378,Language hacking German :,"Lewis, Benny",9781473633155,1
25379,Language hacking German :,"Lewis, Benny",9781473633155,4
25380,Television :,"Thomson, David,",9780500519165,5
25381,Testimony /,"Robertson, Robbie,",9780307889782,10
25382,Thanks for the money :,"McHale, Joel,",9780399575372,5
25383,That lonely section of hell :,"Shenher, Lori,",9781771640930,5
25384,The thieves of Threadneedle Street :,"Booth, Nicholas,",9781681772400,3
25385,"Think better, live better :","Osteen, Joel,",9780892969678,13
25386,A thorn in paradise /,"Hast, Steve E.,",9781519319968,3
25387,Thunder at the gates :,"Egerton, Douglas R.,",9780465096640,6
25388,Time out of mind :,"Bell, Ian,",9781605989204,2
25389,Tippi :,"Hedren, Tippi,",9780062469038,11
25390,A torch kept lit :,"Buckley, William F.",9781101906217,11
25391,Tough Love :,,9781476733265,1
25392,Truevine :,"Macy, Beth,",9780316337540,7
25393,Turner :,"Moyle, Franny,",9780735220928,4
25394,Twenty-six seconds :,"Zapruder, Alexandra,",9781455574810,6
25395,Twilight warriors :,"Kitfield, James,",9780465064700,9
25396,Two if by sea :,"Seaver, Barton.",9781454917878,6
25397,The universe has your back :,"Bernstein, Gabrielle,",9781401946548,5
25398,The unnatural world :,"Biello, David,",9781476743905,7
25399,The upside of inequality :,"Conard, Edward,",9781595231239,6
25400,Upstream :,"Oliver, Mary,",9781594206702,6
25401,The vanquished :,"Gerwarth, Robert,",9780374282455,12
25402,Victuals :,"Lundy, Ronni,",9780804186742,10
25403,Village atheists :,"Schmidt, Leigh Eric,",9780691168647,4
25404,Vogue knitting shawls & wraps.,,9781942021506,6
25405,The voting rights war :,"Browne-Marshall, Gloria J.,",9781442266896,5
25406,Waging war :,"Barron, David J.,",9781451681970,12
25407,Walk through walls :,"Abramović, Marina,",9780804189804,8
25408,The wasp that brainwashed the caterpillar :,"Simon, Matt,",9780143128687,8
25409,Water tossing boulders :,"Berard, Adrienne,",9780807033531,6
25410,We have your daughter :,"Woodward, Paula,",9781632260772,5
25411,We wanted workers :,"Borjas, George J.,",9780393249019,5
25412,We were the future :,"Neeman, Yael,",9780715651889,9
25413,Webster's New World Roget's A-Z thesaurus /,"Laird, Charlton,",9780028631226,
25414,The Windsor knot :,"McCrumb, Sharyn,",9780345365835,24
25415,What good cooks know :,,9781940352664,12
25416,When love hurts :,"Cory, Jill,",9780425274286,10
25417,When memory comes /,"Friedländer, Saul,",9781590518076,5
25418,When memory comes /,"Friedländer, Saul,",9781590518076,7
25419,When your partner has an addiction :,"Lawford, Christopher Kennedy,",9781941631867,2
25420,Who killed these girls? :,"Lowry, Beverly,",9780307594112,9
25421,Why they do it :,"Soltes, Eugene,",9781610395366,7
25422,Wild and precious life /,"Ziegler, Deborah,",9781501128516,7
25423,Wildflower /,"Barrymore, Drew.",9780147542977,1
25424,Wintersweet :,"Inman, Tammy Donroe.",9780762445370,9
25425,The women who made New York /,"Scelfo, Julie,",9781580056533,2
25426,Wonder women :,"Maggs, Sam,",9781594749254,7
25427,Words are my matter :,"Le Guin, Ursula K.,",9781618731340,5
25428,World mythology :,,9780195307528,10
25429,The world's best street food :,,9781760340650,
25430,A wretched and precarious situation :,"Welky, David,",9780393254419,9
25431,Yarnitecture :,"Moreno, Jillian,",9781612125213,4
25432,You can't touch my hair :,"Robinson, Phoebe,",9780143129202,6
25433,You will not have my hate /,"Leiris, Antoine,",9780735222113,5
25434,Xu Sanguan mai xue ji = 许三观卖血记 /,"Yu, Hua = 余华,",9787506365680,6
25435,Cai sang zi = 采桑子/,"Ye, Guangqin = 叶广芩,",9787530214183,9
25436,Suo you shi qu de du hui yi ling yi zhong fang shi gui lai = 所有失去的都会以另一种方式归来 /,"Geng, Shuai= 耿帅,",9787510842344,14
25437,Ji wei zai xing dong =纪委在行动 :,"Guoke = 过客,",9787506386388,6
25438,Da tang xuan yi lu 大唐悬疑录 2:,"Tang, Yin. = 唐隱",,5
25439,Si mei ren 思美人 /,"Haiqingnatian'e 海青拿天鹅,",9787555235149,4
25440,Si mei ren 思美人 /,"Haiqingnatian'e 海青拿天鹅,",9787555235149,5
25441,Ka na si huang yan 喀纳斯谎言 ,Ximan 西门,9787539991047,1
25442,Qing ming shang he tu mi ma 清明上河图密码:,"Ye, Wenbiao 冶文彪,",9787550272675,6
25443,Yi ju ding yi wan ju=一句顶一万句 /,"Liu, Zhenyun刘震云",9787540476915,4
25444,P'ulkkot to kkot ida 풀꽃 도 꽃 이다 :,"Cho, Chŏng-nae 조 정래,",9788965745600,5
25445,The widow's house /,"Abraham, Daniel,",9780316203982,1
25446,Origin,"Jemas, Bill.",9780785109655,1
25447,Ed Gein--psycho! /,"Woods, Paul A.",9780312130572,
25448,Deviant :,"Schechter, Harold.",9780671025465,1
25449,Death's acre :,"Bass, William M.,",9780425198322,
25450,The Federal Reserve :,"Axilrod, S. H.",9780199934478,1
25451,The underboss :,"O'Neill, Gerard.",9781586481087,2
25452,Doctor dealer /,"Bowden, Mark,",9780446513821,2
25453,99 coffins :,"Wellington, David.",9780307381712,
25454,Propaganda prints /,"Moore, Colin,",9781408105917,1
25455,The Food52 cookbook.,"Hesser, Amanda.",9780061887291,9
25456,Jimi Hendrix FAQ :,"Jucha, Gary.",9781617130953,1
25457,The rap year book :,"Serrano, Shea,",9781419718182,2
25458,Syangdŭllie :샹들리에 : 김려령 소설집,"Kim, Ryŏ-ryŏng김려령,",9788936437398,2
25459,The new shop class :,"Horvath, Joan C.,",9781484209059,
25460,My iPhone /,"Miser, Brad,",9780789753540,15
25461,Murder of the bride /,"Challinor, C. S.",9780738723358,
25462,Nŏmu hannat ŭi yŏnae너무 한낮의 여내 /,"Kim, Kŭm-hŭi김 금희  ,",9788954640756,3
25463,Chungguksik rullet :,"Ŭn, Hŭi-gyŏng중국식 룰렛 : 은 희경 소설집,",9788936437404,7
25464,Syok'o ŭi miso쇼코의 미소 :,"Ch'oe, Ŭn-yŏng 최 은영,",9788954641630,7
25465,Inkanui changnyang /,"Chǒng, Seok-ha 정석화 ,",9788959759941,7
25466,Night school :,"Child, Lee,",9780804178808,17
25467,Countdown to college :,"Pierce, Valerie,",9780965608626,5
25468,"Florist eui secret lessons 플로리스트의 시크릿 레슨  /cGang, Min Hi.","Gang, Min Hi 강민희",9788992119580,3
25469,The Alaskan laundry /,"Jones, Brendan,",9780544325265,11
25470,Black widow /,"Brookmyre, Christopher,",9780802125736,13
25471,The blind astronomer's daughter :,"Pipkin, John,",9781632861870,9
25472,Broken pieces /,"Long, Kathleen",9781503937178,15
25473,Changing lanes /,"Long, Kathleen",9781611099454,5
25474,Chasing rainbows /,"Long, Kathleen",9781612184616,4
25475,The chemist :,"Meyer, Stephenie,",9780316387835,15
25476,The chemist :,"Meyer, Stephenie,",9780316387835,15
25477,Counting stars /,"Long, Kathleen",9781503948914,16
25478,The dispossessed /,"Borbély, Szilárd,",9780062364081,6
25479,The empress of bright moon /,"Randel, Weina Dai.",9781492613596,12
25480,Every man a menace /,"Hoffman, Patrick,",9780802125446,8
25481,The girl before /,"Olsen, Rena,",9781101982358,16
25482,Hitman Anders and the meaning of it all /,"Jonasson, Jonas,",9780062458179,7
25483,I'll take you there :,"Lamb, Wally,",9780062656285,18
25484,I'll take you there :,"Lamb, Wally,",9780062656285,11
25485,The long room /,"Kay, Francesca,",9781941040454,4
25486,Martutene /,"Saizarbitoria, Ramón,",9788494426278,
25487,Memoirs of a polar bear /,"Tawada, Yōko,",9780811225786,2
25488,The mistletoe secret /,"Evans, Richard Paul,",9781501119811,12
25489,Modern girls /,"Brown, Jennifer S.",9780451477125,14
25490,The museum at the end of the world /,"Metcalf, John,",9781771961073,8
25491,Normal /,"Ellis, Warren,",9780374534974,4
25492,Odessa sea /,"Cussler, Clive,",9780399575518,14
25493,Our little secret /,"Ellis, Jenna,",9781447266785,15
25494,Perfectly charming /,"Talley, Liz,",9781503936201,13
25495,Prince Lestat and the realms of Atlantis /,"Rice, Anne,",9780385353793,8
25496,Prince Lestat and the realms of Atlantis /,"Rice, Anne,",9780385353793,6
25497,Royally screwed /,"Chase, Emma,",9781682307755,14
25498,Schlump /,"Grimm, Hans Herbert,",9781681370262,6
25499,A Scot in the dark /,"MacLean, Sarah,",9780062465849,15
25500,The spy :,"Coelho, Paulo,",9781524732066,13
25501,The spy :,"Coelho, Paulo,",9781524732066,12
25502,This was a man /,"Archer, Jeffrey,",9781250061638,15
25503,This was a man /,"Archer, Jeffrey,",9781250061638,19
25504,Thus bad begins /,"Marías, Javier,",9781101946084,9
25505,Valiant gentlemen /,"Murray, Sabina,",9780802125453,7
25506,The veins of the ocean /,"Engel, Patricia,",9780802124890,9
25507,Virgin :,"Lawson, April Ayers,",9780865478695,5
25508,When all the girls have gone /,"Krentz, Jayne Ann,",9780399174490,18
25509,When all the girls have gone /,"Krentz, Jayne Ann,",9780399174490,17
25510,The whole town's talking :,"Flagg, Fannie,",9781400065950,15
25511,An accident of stars /,"Meadows, Foz,",9780857665843,3
25512,The blood mirror /,"Weeks, Brent,",9780316251334,4
25513,Breath of earth /,"Cato, Beth,",9780062422064,6
25514,The day of the jackal ,"Forsyth, Frederick,",9780854565658,38
25515,Chaos /,"Cornwell, Patricia Daniels,",9780062436689,15
25516,Chaos /,"Cornwell, Patricia Daniels,",9780062436689,15
25517,The chocolate bunny brouhaha /,"Carl, JoAnna,",9780451473820,12
25518,A Christmas message /,"Perry, Anne,",9781101886380,14
25519,A city dreaming /,"Polansky, Daniel.",9781682450383,7
25520,City on edge :,"Pintoff, Stefanie,",9780425284452,16
25521,Closer to the chest /,"Lackey, Mercedes,",9780756409012,9
25522,Crimson death /,"Hamilton, Laurell K.,",9781101987735,4
25523,Death on the Cherwell /,"Hay, Mavis Doriel,",9781464206597,11
25524,Design for dying /,"Patrick, Renee,",9780765381842,15
25525,Desolation Flats /,"Hunt, Andrew E.,",9781250064615,11
25526,Exploded view /,"McPheeters, Sam,",9781940456645,5
25527,Feedback /,"Grant, Mira,",9780316379342,7
25528,The Hanging Club /,"Parsons, Tony,",9781250052711,14
25529,The hermit /,"Rydahl, Thomas,",9781780748894,7
25530,Hero /,"Salvatore, R. A.,",9780786965960,4
25531,The hidden people /,"Littlewood, Alison,",9781681442938,9
25532,House of blazes /,"Kalteis, Dietrich,",9781770412866,4
25533,The idol of Mombasa /,"Alfieri, Annamaria,",9781631941009,9
25534,The inheritance /,"Finch, Charles",9781250070425,17
25535,Judgment of murder /,"Challinor, C. S.",9780738750095,15
25536,The Kashmir trap /,"Bolduc, Mario,",9781459733480,8
25537,The Mayakovsky tapes :,"Littell, Robert,",9781250100566,9
25538,Moral defense /,"Clark, Marcia,",9781503938694,14
25539,A night without stars :,"Hamilton, Peter F.,",9780345547224,5
25540,Only daughter :,"Snoekstra, Anna,",9780778319443,12
25541,Ruler of the night /,"Morrell, David,",9780316307901,11
25542,The shadow of what was lost /,"Islington, James,",9780316274098,11
25543,Sinner man /,"Block, Lawrence,",9781785650017,12
25544,The Sleeping Beauty killer /,"Clark, Mary Higgins,",9781501108587,31
25545,The Sleeping Beauty killer /,"Clark, Mary Higgins,",9781501108587,12
25546,Storm rising /,"Schofield, Douglas,",9781250072764,15
25547,Summerlong /,"Beagle, Peter S.,",9781616962449,8
25548,The Tengu's game of go /,"Hearn, Lian,",9780374536343,
25549,This isn't a game /,"Moss, David",9781464206276,8
25550,The tourist /,"Dickinson, Robert.",9780316399425,9
25551,Treachery's tools /,"Modesitt, L. E.,",9780765385406,6
25552,Turbo twenty-three :,"Evanovich, Janet.",9780345543004,31
25553,The Twenty-three :,"Barclay, Linwood,",9780451472724,13
25554,A voice in the night /,"Camilleri, Andrea,",9780143126447,9
25555,Will do magic for small change :,"Hairston, Andrea,",9781619761018,8
25556,Zero-G /,"Shatner, William,",9781501111556,4
25557,Mortal engines :,"Reeve, Philip.",9780060082079,52
25558,Green Lantern. Volume one /,"Broome, John,",9781401229467,8
25559,Trees.,"Ellis, Warren,",9781632155221,4
25560,The Dark Knight strikes again. Volume 3 /,"Miller, Frank,",9781563898723,6
25561,Evaluating teen services and programs /,"Flowers, Sarah,",9781555707934,
25562,Necking /,"Salvatore, Chris.",9781416560203,
25563,Amazing world atlas :,"Murrell, Deborah,",9781743603895,10
25564,Before morning /,"Sidman, Joyce,",9780547979175,12
25565,An obedient father /,"Sharma, Akhil,",9780374105013,30
25566,Break the Siege :,"Ives, Rob,",9781512406382,3
25567,The charming life of Izzy Malone /,"Lundquist, Jenny,",9781481460323,5
25568,The cities book :,,9781786570192,9
25569,The complete Polly and the Wolf /,"Storr, Catherine,",9781681370019,3
25570,The gallery /,"Fitzgerald, Laura Marx,",9780525428657,8
25571,Garvey's choice /,"Grimes, Nikki,",9781629797403,5
25572,Hillary Clinton :,"Harness, Cheryl,",9781481460576,8
25573,Inside your insides :,"Eamer, Claire,",9781771383325,7
25574,Island treasures :,"Ada, Alma Flor,",9781481429009,5
25575,Marie Curie for kids :,"O'Quinn, Amy M.",9781613733202,4
25576,The matchstick castle /,"Graff, Keir,",9781101996225,9
25577,Melena's jubilee :,"Elliott, Zetta,",9780884484431,6
25578,My friend has autism /,"Doering, Amanda F.,",9781404857506,1
25579,Nope! /,"Sheneman, Drew,",9781101997314,12
25580,Whatever after.,"Mlynowski, Sarah,",9780545746601,9
25581,The other boy /,"Hennessey, M. G.,",9780062427663,9
25582,Eerie elementary : School freezes over! /,"Chabert, Jack,",9780545873734,12
25583,School ship Tobermory /,"McCall Smith, Alexander,",9780399552618,5
25584,Some writer! :,"Sweet, Melissa,",9780544319592,6
25585,Some writer! :,"Sweet, Melissa,",9780544319592,7
25586,Talking leaves /,"Bruchac, Joseph,",9780803735088,1
25587,This is my book /,"Pett, Mark,",9781101937907,7
25588,Sail away /,"Crews, Donald.",9780688110536,109
25589,Ultimate Pokémon Go handbook /,"Gifford, Clive,",9781783122868,7
25590,The worst breakfast /,"Miéville, China,",9781617754869,9
25591,Hungry heart :,"Weiner, Jennifer,",9781683241638,9
25592,Moonglow :,"Chabon, Michael,",9780062466723,11
25593,Moonglow :,"Chabon, Michael,",9780062466723,14
25594,Odessa sea,"Cussler, Clive,",9781524708917,14
25595,Tarnished gold /,"Andrews, V. C.",9780671875763,
25596,Get what's yours for medicare :,"Moeller, Philip,",9781410493224,7
25597,Interesting times :,"Pratchett, Terry.",9780061052521,69
25598,Baltasar and Blimunda /,"Saramago, Jose.",9780151105557,8
25599,Israel /,"Garfinkle, Adam M.,",9781590845523,21
25600,A Baxter family Christmas,"Kingsbury, Karen,",9781410496942,13
25601,The City Tavern cookbook :,"Staib, Walter.",9780762434176,11
25602,Style deficit disorder :,"Godoy, Tiffany.",9780811857963,4
25603,Healing on the home front :,"Almquist, Jan C.",9780990601203,1
25604,I am America (and so can you!) /,"Colbert, Stephen,",9780446580502,7
25605,Thank you for being late :,"Friedman, Thomas L.,",9780374273538,12
25606,Unintended consequences :,"Conard, Edward.",9781591845508,11
25607,Physics the easy way /,"Lehrman, Robert L.",9780764102363,6
25608,The Nuts :,"Litwin, Eric.",9780316322508,9
25609,Against empathy :,"Bloom, Paul,",9780062339331,10
25610,The American miracle :,"Medved, Michael,",9780553447262,10
25611,Asylum:,"Scheyer, Moriz,",9780316272889,9
25612,The atheist Muslim :,"Rizvi, Ali A.,",9781250094445,6
25613,The beautiful country and the Middle Kingdom :,"Pomfret, John,",9780805092509,7
25614,The beauty myth :,"Wolf, Naomi.",9780060512187,9
25615,Being Elvis :,"Connolly, Ray,",9781631492808,9
25616,Believing in Magic /,"Johnson, Cookie.",9781501125157,5
25617,The case against sugar /,"Taubes, Gary,",9780307701640,13
25618,The Chibok Girls :,"Habila, Helon,",9780997126464,2
25619,Cooking with Mary Berry.,"Berry, Mary,",9781465459510,13
25620,Crown of blood :,"Tallis, Nicola,",9781681772448,8
25621,The Danish way of parenting :,"Alexander, Jessica Joelle,",9780143111719,6
25622,Dawn of infamy :,"Harding, Stephen,",9780306825033,11
25623,Dear daycare parent /,"Rioux, Jackie,",9780692572498,
25624,Debriefing the president :,"Nixon, John",9780399575815,8
25625,Down the Nile :,"Mahoney, Rosemary.",9780316019019,
25626,Earth in human hands :,"Grinspoon, David Harry,",9781455589128,9
25627,The edge of reason :,"Baggini, Julian,",9780300208238,9
25628,Effortless entertaining cookbook :,"Steele, Meredith,",9781624142642,13
25629,Eight flavors :,"Lohman, Sarah,",9781476753959,6
25630,Emoji pride and prejudice :,"Furman, Katherine.",9781631063244,1
25631,Empires of light :,"Jonnes, Jill,",9780375758843,9
25632,Enhanced interrogation :,"Mitchell, James E.,",9781101906842,4
25633,Everything you need you have :,"Kite, Gerad,",9780451498175,11
25634,Everywhere I look /,"Garner, Helen,",9781925355369,3
25635,The feud :,"Beam, Alex,",9781101870228,
25636,The French Revolution :,"Davidson, Ian,",9781681772509,10
25637,Freud in his time and ours /,"Roudinesco, Elisabeth,",9780674659568,12
25638,Game of queens :,"Gristwood, Sarah,",9780465096787,10
25639,The game theorist's guide to parenting :,"Raeburn, Paul,",9780374160012,1
25640,George Lucas :,"Jones, Brian Jay,",9780316257442,8
25641,Georgia O'Keeffe /,"O'Keeffe, Georgia,",9781849763714,7
25642,The glass universe :,"Sobel, Dava,",9780670016952,5
25643,Guided :,"King, Hans Christian,",9781501129094,7
25644,Hank :,"Ribowsky, Mark,",9781631491573,7
25645,Hot sauce nation :,"Nicks, Denver,",9781613731840,2
25646,How to survive a plague :,"France, David,",9780307700636,4
25647,Human evolution :,"Dunbar, R. I. M.",9780190616786,9
25648,If our bodies could talk :,"Hamblin, James,",9780385540971,15
25649,Improbable planet :,"Ross, Hugh,",9780801016899,5
25650,Introduction to calligraphy /,"Sabard, Vronique.",9780764352300,6
25651,Istanbul :,"Madden, Thomas F.,",9780670016600,12
25652,It ain't over ... till it's over :,,9781476739915,11
25653,Jewelry for your table :,"Guerrero, Lisa,",9780764352492,3
25654,Kathy Griffin's celebrity run-ins :,"Griffin, Kathy,",9781250115638,7
25655,The king is dead :,"Lipscomb, Suzannah,",9781681772547,6
25656,Krazy :,"Tisserand, Michael,",9780061732997,6
25657,Land of fish and rice :,"Dunlop, Fuchsia,",9780393254389,8
25658,Life on Earth :,"Dooley, Mike,",9781401945572,9
25659,"Listen, love, repeat :","Ehman, Karen,",9780310339670,9
25660,The Louise Parker method :,"Parker, Louise,",9781784721756,10
25661,Love hurts :,"Rinzler, Lodro,",9781611803549,5
25662,Mad genius tips :,"Chapple, Justin,",9780848748425,10
25663,Mad hungry family :,"Scala Quinn, Lucinda,",9781579656645,9
25664,The man with the poison gun :,"Plokhy, Serhii,",9780465035908,8
25665,The Marches :,"Stewart, Rory,",9780544108882,10
25666,Martha Stewart's vegetables :,,9780307954442,14
